"Local: ",01-Jan-00,08:01:49 AM,"tz_sec ",0
"Linux Epoch (ms): ",946684909000,,,,,,,,,,,,,,,,,,,
,SLOT C (300.00Hz),,,SLOT D (300.00Hz),,,,SLOT E (300.00Hz),,,,SLOT F (300.00Hz),,,,SLOT G (300.00Hz),,,
,ADPDCLAppStream,,,ADPDCLAppStream,,,,ADPDCLAppStream,,,,ADPDCLAppStream,,,,ADPDCLAppStream,,,
,Epoch Delta TS,S1,,Epoch Delta TS,S1,S2,,Epoch Delta TS,S1,S2,,Epoch Delta TS,S1,S2,,Epoch Delta TS,S1,S2,
,28804140,2221,,28804140,209489,0,,28804140,1518,87,,28804140,213636,155,,28804140,388302,0
,28804221,2212,,28804221,209444,0,,28804221,1541,4,,28804221,213566,143,,28804221,388278,0
,28804221,2285,,28804221,209412,0,,28804221,1530,31,,28804221,213582,143,,28804221,388334,0
,28804302,2181,,28804302,209438,0,,28804302,1641,62,,28804302,213545,158,,28804302,388367,0
,28804302,2245,,28804302,209482,0,,28804302,1491,44,,28804302,213580,151,,28804302,388379,0
,28804384,2184,,28804384,209550,0,,28804384,1596,3,,28804384,213643,144,,28804384,388449,0
,28804384,2158,,28804384,209586,0,,28804384,1517,55,,28804384,213690,148,,28804384,388441,0
,28804465,2150,,28804465,209658,0,,28804465,1530,40,,28804465,213781,185,,28804465,388520,0
,28804465,2323,,28804465,209709,0,,28804465,1592,32,,28804465,213887,140,,28804465,388494,0
,28804546,2135,,28804546,209803,0,,28804546,1592,26,,28804546,214005,160,,28804546,388563,0
,28804546,2271,,28804546,209830,0,,28804546,1472,29,,28804546,214058,169,,28804546,388554,0
,28804627,2194,,28804627,209963,0,,28804627,1500,53,,28804627,213952,137,,28804627,388608,0
,28804627,2335,,28804627,210039,0,,28804627,1543,31,,28804627,213901,152,,28804627,388654,0
,28804708,2199,,28804708,210072,0,,28804708,1508,17,,28804708,213854,178,,28804708,388612,0
,28804708,2225,,28804708,210135,0,,28804708,1494,80,,28804708,213877,162,,28804708,388679,0
,28804789,2231,,28804789,210199,0,,28804789,1493,0,,28804789,213879,174,,28804789,388738,0
,28804789,2227,,28804789,210219,0,,28804789,1562,30,,28804789,213887,173,,28804789,388727,0
,28804870,2173,,28804870,210324,0,,28804870,1525,25,,28804870,213905,149,,28804870,388698,0
,28804870,2221,,28804870,210327,0,,28804870,1510,50,,28804870,213886,168,,28804870,388719,0
,28804952,2264,,28804952,210336,0,,28804952,1555,0,,28804952,213866,199,,28804952,388727,0
,28804952,2053,,28804952,210359,0,,28804952,1536,33,,28804952,213901,163,,28804952,388782,0
,28805032,2219,,28805032,210358,0,,28805032,1638,15,,28805032,213882,135,,28805032,388801,0
,28805032,2201,,28805032,210444,0,,28805032,1560,85,,28805032,213971,179,,28805032,388786,0
,28805113,2225,,28805113,210500,0,,28805113,1472,43,,28805113,214012,119,,28805113,388872,0
,28805113,2271,,28805113,210568,0,,28805113,1515,25,,28805113,214073,195,,28805113,388898,0
,28805194,2322,,28805194,210606,0,,28805194,1560,31,,28805194,214117,98,,28805194,388956,0
,28805194,2259,,28805194,210648,0,,28805194,1496,0,,28805194,214274,175,,28805194,388968,0
,28805275,2235,,28805275,210697,0,,28805275,1601,95,,28805275,214287,161,,28805275,389042,0
,28805275,2214,,28805275,210737,0,,28805275,1542,0,,28805275,214390,171,,28805275,389014,0
,28805356,2259,,28805356,210654,0,,28805356,1551,85,,28805356,214102,147,,28805356,388996,0
,28805356,2214,,28805356,210487,0,,28805356,1574,66,,28805356,213957,133,,28805356,389013,0
,28805438,2219,,28805438,210314,0,,28805438,1469,11,,28805438,213802,144,,28805438,389043,0
,28805438,2218,,28805438,210241,0,,28805438,1589,38,,28805438,213683,159,,28805438,389053,0
,28805519,2245,,28805519,210176,0,,28805519,1586,54,,28805519,213630,161,,28805519,389096,0
,28805519,2158,,28805519,210140,0,,28805519,1455,3,,28805519,213574,161,,28805519,389119,0
,28805600,2154,,28805600,210093,0,,28805600,1564,9,,28805600,213510,135,,28805600,389117,0
,28805600,2166,,28805600,210029,0,,28805600,1576,0,,28805600,213463,146,,28805600,389120,0
,28805681,2280,,28805681,210038,0,,28805681,1573,29,,28805681,213426,150,,28805681,389112,0
,28805681,2252,,28805681,209966,0,,28805681,1480,39,,28805681,213386,116,,28805681,389082,0
,28805762,2217,,28805762,209980,0,,28805762,1596,12,,28805762,213363,159,,28805762,389148,0
,28805762,2316,,28805762,210019,0,,28805762,1614,29,,28805762,213434,166,,28805762,389183,0
,28805843,2281,,28805843,210042,0,,28805843,1494,87,,28805843,213420,129,,28805843,389208,0
,28805843,2231,,28805843,210144,0,,28805843,1526,52,,28805843,213516,143,,28805843,389228,0
,28805925,2233,,28805925,210181,0,,28805925,1579,16,,28805925,213540,147,,28805925,389318,0
,28805925,2257,,28805925,210256,0,,28805925,1571,6,,28805925,213607,186,,28805925,389274,0
,28806005,2187,,28806005,210283,0,,28806005,1542,50,,28806005,213692,154,,28806005,389327,0
,28806005,2206,,28806005,210375,0,,28806005,1477,0,,28806005,213766,177,,28806005,389357,0
,28806086,2223,,28806086,210415,0,,28806086,1515,50,,28806086,213750,194,,28806086,389370,0
,28806086,2125,,28806086,210339,0,,28806086,1513,61,,28806086,213603,156,,28806086,389290,0
,28806167,2247,,28806167,210230,0,,28806167,1587,48,,28806167,213434,148,,28806167,389305,0
,28806167,2277,,28806167,210127,0,,28806167,1541,62,,28806167,213271,176,,28806167,389323,0
,28806248,2251,,28806248,210087,0,,28806248,1514,30,,28806248,213193,151,,28806248,389379,0
,28806248,2307,,28806248,209989,0,,28806248,1544,0,,28806248,213086,173,,28806248,389332,0
,28806329,2279,,28806329,210015,0,,28806329,1630,42,,28806329,213018,145,,28806329,389356,0
,28806329,2212,,28806329,209910,0,,28806329,1498,0,,28806329,213008,156,,28806329,389342,0
,28806410,2239,,28806410,209920,0,,28806410,1615,36,,28806410,212977,115,,28806410,389311,0
,28806410,2231,,28806410,209828,0,,28806410,1548,16,,28806410,212886,152,,28806410,389322,0
,28806492,2306,,28806492,209861,0,,28806492,1614,58,,28806492,212917,149,,28806492,389342,0
,28806492,2224,,28806492,209859,0,,28806492,1573,23,,28806492,212882,174,,28806492,389370,0
,28806573,2266,,28806573,209926,0,,28806573,1610,57,,28806573,212902,175,,28806573,389378,0
,28806573,2232,,28806573,209934,0,,28806573,1552,56,,28806573,212951,163,,28806573,389376,0
,28806654,2284,,28806654,210008,0,,28806654,1601,56,,28806654,212992,142,,28806654,389364,0
,28806654,2177,,28806654,210027,0,,28806654,1466,62,,28806654,213104,149,,28806654,389326,0
,28806735,2215,,28806735,210115,0,,28806735,1537,43,,28806735,213159,142,,28806735,389367,0
,28806735,2259,,28806735,210141,0,,28806735,1573,22,,28806735,213195,167,,28806735,389359,0
,28806816,2286,,28806816,210220,0,,28806816,1586,0,,28806816,213232,197,,28806816,389327,0
,28806816,2233,,28806816,210299,0,,28806816,1528,29,,28806816,213309,153,,28806816,389360,0
,28806897,2186,,28806897,210402,0,,28806897,1526,75,,28806897,213382,146,,28806897,389343,0
,28806897,2162,,28806897,210387,0,,28806897,1526,8,,28806897,213368,128,,28806897,389228,0
,28806979,2256,,28806979,210283,0,,28806979,1556,7,,28806979,213153,166,,28806979,389182,0
,28806979,2178,,28806979,210196,0,,28806979,1596,33,,28806979,212972,174,,28806979,389148,0
,28807059,2246,,28807059,210165,0,,28807059,1575,43,,28807059,212859,154,,28807059,389146,0
,28807059,2226,,28807059,210106,0,,28807059,1540,54,,28807059,212751,129,,28807059,389102,0
,28807140,2223,,28807140,210109,0,,28807140,1486,45,,28807140,212695,171,,28807140,389097,0
,28807140,2190,,28807140,210107,0,,28807140,1575,34,,28807140,212666,160,,28807140,389054,0
,28807221,2186,,28807221,210063,0,,28807221,1525,106,,28807221,212670,147,,28807221,389001,0
,28807221,2252,,28807221,210061,0,,28807221,1501,19,,28807221,212529,161,,28807221,389000,0
,28807302,2239,,28807302,210080,0,,28807302,1520,72,,28807302,212506,156,,28807302,388970,0
,28807302,2224,,28807302,210126,0,,28807302,1469,48,,28807302,212448,135,,28807302,388900,0
,28807383,2227,,28807383,210179,0,,28807383,1524,53,,28807383,212513,193,,28807383,388997,0
,28807383,2197,,28807383,210219,28,,28807383,1543,0,,28807383,212539,177,,28807383,388955,0
,28807464,2236,,28807464,210322,0,,28807464,1434,41,,28807464,212556,131,,28807464,389015,0
,28807464,2220,,28807464,210419,0,,28807464,1617,62,,28807464,212648,131,,28807464,389042,0
,28807546,2233,,28807546,210460,0,,28807546,1590,25,,28807546,212679,154,,28807546,389061,0
,28807546,2251,,28807546,210551,0,,28807546,1601,50,,28807546,212767,166,,28807546,389026,0
,28807627,2298,,28807627,210659,0,,28807627,1569,30,,28807627,212814,138,,28807627,389041,0
,28807627,2168,,28807627,210703,0,,28807627,1554,53,,28807627,212881,160,,28807627,389042,0
,28807708,2283,,28807708,210636,0,,28807708,1498,35,,28807708,212695,189,,28807708,389002,0
,28807708,2220,,28807708,210555,0,,28807708,1544,63,,28807708,212524,145,,28807708,388981,0
,28807789,2198,,28807789,210521,0,,28807789,1562,46,,28807789,212390,144,,28807789,389018,0
,28807789,2179,,28807789,210454,0,,28807789,1564,41,,28807789,212325,144,,28807789,388984,0
,28807870,2230,,28807870,210472,0,,28807870,1578,18,,28807870,212295,141,,28807870,388976,0
,28807870,2237,,28807870,210435,0,,28807870,1611,33,,28807870,212298,184,,28807870,389009,0
,28807951,2264,,28807951,210478,0,,28807951,1551,26,,28807951,212267,173,,28807951,389016,0
,28807951,2197,,28807951,210449,0,,28807951,1554,79,,28807951,212213,199,,28807951,388987,0
,28808032,2205,,28808032,210445,0,,28808032,1607,38,,28808032,212182,173,,28808032,388981,0
,28808032,2190,,28808032,210455,0,,28808032,1561,35,,28808032,212182,148,,28808032,389018,0
,28808113,2200,,28808113,210480,0,,28808113,1522,46,,28808113,212181,123,,28808113,389079,0
,28808113,2226,,28808113,210562,0,,28808113,1564,38,,28808113,212234,181,,28808113,389097,0
,28808194,2180,,28808194,210599,0,,28808194,1522,55,,28808194,212293,196,,28808194,389088,0
,28808194,2174,,28808194,210665,0,,28808194,1525,1,,28808194,212343,138,,28808194,389129,0
,28808275,2316,,28808275,210788,0,,28808275,1571,56,,28808275,212466,148,,28808275,389138,0
,28808275,2232,,28808275,210798,0,,28808275,1604,38,,28808275,212490,134,,28808275,389138,0
,28808356,2186,,28808356,210861,0,,28808356,1589,54,,28808356,212574,112,,28808356,389199,0
,28808356,2232,,28808356,210930,0,,28808356,1529,80,,28808356,212627,105,,28808356,389173,0
,28808437,2313,,28808437,210912,0,,28808437,1565,90,,28808437,212523,141,,28808437,389104,0
,28808437,2216,,28808437,210779,0,,28808437,1457,65,,28808437,212334,151,,28808437,389120,0
,28808518,2346,,28808518,210653,0,,28808518,1575,26,,28808518,212224,138,,28808518,389121,0
,28808518,2217,,28808518,210667,0,,28808518,1515,0,,28808518,212105,165,,28808518,389159,0
,28808600,2203,,28808600,210583,0,,28808600,1535,68,,28808600,212055,160,,28808600,389189,0
,28808600,2254,,28808600,210531,0,,28808600,1557,19,,28808600,212040,145,,28808600,389168,0
